        Frequency / GHz                S2,1/abs,dB
                   4.745                     -0.46617772
                  4.7525                     -0.47390037
                    4.76                      -0.4816018
                  4.7675                     -0.48927381
                   4.775                     -0.49690825
                  4.7825                     -0.50449707
                    4.79                     -0.51203229
                  4.7975                     -0.51950609
                   4.805                     -0.52691075
                  4.8125                     -0.53423872
                    4.82                      -0.5414826
                  4.8275                     -0.54863519
                   4.835                     -0.55568944
                  4.8425                     -0.56263854
                    4.85                     -0.56947584
                  4.8575                     -0.57619495
                   4.865                     -0.58278966
                  4.8725                     -0.58925398
                    4.88                     -0.59558218
                  4.8875                     -0.60176871
                   4.895                     -0.60780826
                  4.9025                     -0.61369574
                    4.91                     -0.61942624
                  4.9175                     -0.62499509
                   4.925                     -0.63039781
                  4.9325                      -0.6356301
                    4.94                     -0.64068783
                  4.9475                     -0.64556707
                   4.955                     -0.65026401
                  4.9625                     -0.65477502
                    4.97                      -0.6590966
                  4.9775                     -0.66322537
                   4.985                     -0.66715807
                  4.9925                     -0.67089158
                       5                     -0.67442284
                  5.0075                     -0.67774891
                   5.015                     -0.68086697
                  5.0225                     -0.68377424
                    5.03                     -0.68646808
                  5.0375                      -0.6889459
                   5.045                     -0.69120524
                  5.0525                      -0.6932437
                    5.06                     -0.69505902
                  5.0675                     -0.69664901
                   5.075                     -0.69801163
                  5.0825                     -0.69914495
                    5.09                     -0.70004718
                  5.0975                     -0.70071667
                   5.105                     -0.70115194
                  5.1125                     -0.70135167
                    5.12                     -0.70131473
                  5.1275                     -0.70104018
                   5.135                     -0.70052729
                  5.1425                     -0.69977556
                    5.15                      -0.6987847
                  5.1575                     -0.69755469
                   5.165                     -0.69608573
                  5.1725                     -0.69437831
                    5.18                     -0.69243317
                  5.1875                     -0.69025135
                   5.195                     -0.68783416
                  5.2025                     -0.68518322
                    5.21                     -0.68230042
                  5.2175                     -0.67918797
                   5.225                     -0.67584838
                  5.2325                     -0.67228448
                    5.24                     -0.66849938
                  5.2475                     -0.66449652
                   5.255                     -0.66027963
                  5.2625                     -0.65585278
                    5.27                     -0.65122029
                  5.2775                     -0.64638683
                   5.285                     -0.64135733
                  5.2925                     -0.63613704
                     5.3                     -0.63073147
                  5.3075                     -0.62514644
                   5.315                     -0.61938801
                  5.3225                     -0.61346254
                    5.33                     -0.60737663
                  5.3375                     -0.60113712
                   5.345                     -0.59475114
                  5.3525                     -0.58822599
                    5.36                     -0.58156924
                  5.3675                     -0.57478866
                   5.375                     -0.56789222
                  5.3825                     -0.56088808
                    5.39                      -0.5537846
                  5.3975                     -0.54659029
                   5.405                     -0.53931383
                  5.4125                     -0.53196404
                    5.42                     -0.52454987
                  5.4275                      -0.5170804
                   5.435                     -0.50956482
                  5.4425                      -0.5020124
                    5.45                      -0.4944325
                  5.4575                     -0.48683454
                   5.465                       -0.479228
                  5.4725                     -0.47162239
                    5.48                     -0.46402724
                  5.4875                     -0.45645211
                   5.495                     -0.44890651
                  5.5025                     -0.44139997
                    5.51                     -0.43394195
                  5.5175                     -0.42654187
                   5.525                     -0.41920908
                  5.5325                     -0.41195285
                    5.54                     -0.40478232
                  5.5475                     -0.39770654
                   5.555                     -0.39073442
                  5.5625                     -0.38387471
                    5.57                     -0.37713601
                  5.5775                     -0.37052672
                   5.585                     -0.36405506
                  5.5925                     -0.35772902
                     5.6                     -0.35155638
                  5.6075                     -0.34554468
                   5.615                     -0.33970117
                  5.6225                     -0.33403286
                    5.63                     -0.32854647
                  5.6375                      -0.3232484
                   5.645                     -0.31814477
                  5.6525                     -0.31324135
                    5.66                     -0.30854358
                  5.6675                     -0.30405654
                   5.675                     -0.29978498
                  5.6825                     -0.29573325
                    5.69                     -0.29190532
                  5.6975                      -0.2883048
                   5.705                     -0.28493488
                  5.7125                     -0.28179833
                    5.72                     -0.27889755
                  5.7275                     -0.27623448
                   5.735                     -0.27381066
                  5.7425                     -0.27162719
                    5.75                     -0.26968476
                  5.7575                     -0.26798359
                   5.765                      -0.2665235
                  5.7725                     -0.26530384
                    5.78                     -0.26432356
                  5.7875                     -0.26358113
                   5.795                     -0.26307461
                  5.8025                     -0.26280163
                    5.81                     -0.26275937
                  5.8175                      -0.2629446
                   5.825                     -0.26335366
                  5.8325                     -0.26398249
                    5.84                     -0.26482659
                  5.8475                     -0.26588108
                   5.855                     -0.26714068
                  5.8625                     -0.26859972
                    5.87                     -0.27025216
                  5.8775                     -0.27209159
                   5.885                     -0.27411122
                  5.8925                     -0.27630396
                     5.9                     -0.27866235
                  5.9075                     -0.28117861
                   5.915                     -0.28384467
                  5.9225                     -0.28665214
                    5.93                     -0.28959236
                  5.9375                     -0.29265641
                   5.945                     -0.29583509
                  5.9525                     -0.29911898
                    5.96                     -0.30249843
                  5.9675                     -0.30596359
                   5.975                     -0.30950441
                  5.9825                     -0.31311067
                    5.99                     -0.31677198
                  5.9975                     -0.32047782
                   6.005                     -0.32421754
                  6.0125                     -0.32798041
                    6.02                     -0.33175558
                  6.0275                     -0.33553214
                   6.035                     -0.33929917
                  6.0425                     -0.34304568
                    6.05                     -0.34676071
                  6.0575                     -0.35043329
                   6.065                     -0.35405253
                  6.0725                     -0.35760757
                    6.08                     -0.36108766
                  6.0875                     -0.36448218
                   6.095                     -0.36778064
                  6.1025                     -0.37097274
                    6.11                     -0.37404839
                  6.1175                     -0.37699772
                   6.125                     -0.37981117
                  6.1325                     -0.38247947
                    6.14                     -0.38499372
                  6.1475                      -0.3873454
                   6.155                     -0.38952646
                  6.1625                      -0.3915293
                    6.17                     -0.39334687
                  6.1775                     -0.39497272
                   6.185                     -0.39640103
                  6.1925                     -0.39762668
                     6.2                      -0.3986453
                  6.2075                     -0.39945336
                   6.215                     -0.40004817
                  6.2225                     -0.40042804
                    6.23                     -0.40059222
                  6.2375                     -0.40054109
                   6.245                     -0.40027611
                  6.2525                     -0.39979995
                    6.26                     -0.39911653
                  6.2675                     -0.39823104
                   6.275                     -0.39715001
                  6.2825                     -0.39588133
                    6.29                     -0.39443428
                  6.2975                     -0.39281951
                   6.305                     -0.39104907
                  6.3125                     -0.38913633
                    6.32                     -0.38709601
                  6.3275                     -0.38494402
                   6.335                     -0.38269742
                  6.3425                     -0.38037432
                    6.35                     -0.37799368
                  6.3575                     -0.37557518
                   6.365                     -0.37313903
                  6.3725                     -0.37070573
                    6.38                     -0.36829586
                  6.3875                     -0.36592982
                   6.395                     -0.36362755
                  6.4025                     -0.36140831
                    6.41                     -0.35929035
                  6.4175                     -0.35729069
                   6.425                     -0.35542486
                  6.4325                     -0.35370669
                    6.44                     -0.35214807
                  6.4475                     -0.35075882
                   6.455                     -0.34954654
                  6.4625                     -0.34851656
                    6.47                     -0.34767185
                  6.4775                      -0.3470131
                   6.485                     -0.34653868
                  6.4925                     -0.34624484
                     6.5                     -0.34612578
                  6.5075                     -0.34617385
                   6.515                     -0.34637977
                  6.5225                     -0.34673285
                    6.53                     -0.34722121
                  6.5375                     -0.34783211
                   6.545                     -0.34855215
                  6.5525                     -0.34936753
                    6.56                     -0.35026434
                  6.5675                     -0.35122876
                   6.575                     -0.35224727
                  6.5825                      -0.3533069
                    6.59                      -0.3543953
                  6.5975                       -0.355501
                   6.605                     -0.35661342
                  6.6125                     -0.35772304
                    6.62                     -0.35882145
                  6.6275                     -0.35990135
                   6.635                     -0.36095666
                  6.6425                     -0.36198243
                    6.65                     -0.36297489
                  6.6575                      -0.3639314
                   6.665                     -0.36485044
                  6.6725                     -0.36573149
                    6.68                     -0.36657504
                  6.6875                     -0.36738251
                   6.695                     -0.36815614
                  6.7025                     -0.36889898
                    6.71                     -0.36961476
                  6.7175                     -0.37030784
                   6.725                     -0.37098314
                  6.7325                     -0.37164605
                    6.74                     -0.37230236
                  6.7475                      -0.3729582
                   6.755                     -0.37361997
                  6.7625                     -0.37429427
                    6.77                     -0.37498784
                  6.7775                     -0.37570749
                   6.785                     -0.37646009
                  6.7925                     -0.37725245
                     6.8                     -0.37809132
                  6.8075                     -0.37898336
                   6.815                     -0.37993502
                  6.8225                      -0.3809526
                    6.83                     -0.38204214
                  6.8375                     -0.38320943
                   6.845                     -0.38445996
                  6.8525                     -0.38579891
                    6.86                     -0.38723109
                  6.8675                     -0.38876098
                   6.875                     -0.39039265
                  6.8825                     -0.39212976
                    6.89                     -0.39397559
                  6.8975                     -0.39593296
                   6.905                     -0.39800426
                  6.9125                     -0.40019143
                    6.92                     -0.40249597
                  6.9275                     -0.40491892
                   6.935                     -0.40746084
                  6.9425                     -0.41012186
                    6.95                     -0.41290162
                  6.9575                     -0.41579933
                   6.965                     -0.41881374
                  6.9725                     -0.42194313
                    6.98                     -0.42518538
                  6.9875                      -0.4285379
                   6.995                      -0.4319977
                  7.0025                     -0.43556139
                    7.01                     -0.43922516
                  7.0175                     -0.44298481
                   7.025                     -0.44683581
                  7.0325                     -0.45077324
                    7.04                     -0.45479184
                  7.0475                     -0.45888607
                   7.055                     -0.46305005
                  7.0625                     -0.46727764
                    7.07                     -0.47156243
                  7.0775                     -0.47589778
                   7.085                     -0.48027681
                  7.0925                     -0.48469248
                     7.1                     -0.48913754
                  7.1075                     -0.49360461
                   7.115                     -0.49808619
                  7.1225                     -0.50257465
                    7.13                     -0.50706231
                  7.1375                     -0.51154143
                   7.145                     -0.51600422
                  7.1525                     -0.52044291
                    7.16                     -0.52484974
                  7.1675                       -0.529217
                   7.175                     -0.53353703
                  7.1825                     -0.53780229
                    7.19                     -0.54200534
                  7.1975                     -0.54613889
                   7.205                     -0.55019582
                  7.2125                     -0.55416919
                    7.22                     -0.55805228
                  7.2275                     -0.56183859
                   7.235                     -0.56552191
                  7.2425                     -0.56909626
                    7.25                     -0.57255602
                  7.2575                     -0.57589583
                   7.265                      -0.5791107
                  7.2725                     -0.58219602
                    7.28                      -0.5851475
                  7.2875                      -0.5879613
                   7.295                     -0.59063395
                  7.3025                     -0.59316243
                    7.31                     -0.59554413
                  7.3175                     -0.59777693
                   7.325                     -0.59985915
                  7.3325                     -0.60178958
                    7.34                      -0.6035675
                  7.3475                     -0.60519269
                   7.355                     -0.60666542
                  7.3625                     -0.60798645
                    7.37                     -0.60915707
                  7.3775                     -0.61017906
                   7.385                     -0.61105471
                  7.3925                     -0.61178683
                     7.4                     -0.61237872
                  7.4075                     -0.61283417
                   7.415                     -0.61315747
                  7.4225                      -0.6133534
                    7.43                     -0.61342719
                  7.4375                     -0.61338453
                   7.445                     -0.61323155
                  7.4525                     -0.61297481
                    7.46                     -0.61262127
                  7.4675                     -0.61217826
                   7.475                     -0.61165346
                  7.4825                      -0.6110549
                    7.49                      -0.6103909
                  7.4975                     -0.60967003
                   7.505                     -0.60890112
                  7.5125                     -0.60809319
                    7.52                     -0.60725541
                  7.5275                     -0.60639711
                   7.535                     -0.60552765
                  7.5425                     -0.60465649
                    7.55                     -0.60379304
                  7.5575                     -0.60294669
                   7.565                     -0.60212674
                  7.5725                     -0.60134234
                    7.58                     -0.60060248
                  7.5875                     -0.59991591
                   7.595                     -0.59929112
                  7.6025                     -0.59873627
                    7.61                     -0.59825918
                  7.6175                      -0.5978673
                   7.625                     -0.59756763
                  7.6325                     -0.59736673
                    7.64                     -0.59727066
                  7.6475                     -0.59728501
                   7.655                     -0.59741485
                  7.6625                     -0.59766475
                    7.67                     -0.59803877
