        Frequency / GHz                S1,1/abs,dB
                  5.3225                      -10.987347
                    5.33                       -11.07734
                  5.3375                      -11.171122
                   5.345                      -11.268782
                  5.3525                      -11.370411
                    5.36                      -11.476108
                  5.3675                      -11.585973
                   5.375                      -11.700115
                  5.3825                      -11.818644
                    5.39                      -11.941679
                  5.3975                      -12.069344
                   5.405                      -12.201769
                  5.4125                      -12.339091
                    5.42                      -12.481455
                  5.4275                      -12.629014
                   5.435                      -12.781929
                  5.4425                       -12.94037
                    5.45                      -13.104517
                  5.4575                      -13.274564
                   5.465                      -13.450711
                  5.4725                      -13.633176
                    5.48                      -13.822188
                  5.4875                      -14.017993
                   5.495                      -14.220853
                  5.5025                      -14.431047
                    5.51                      -14.648877
                  5.5175                      -14.874664
                   5.525                      -15.108755
                  5.5325                      -15.351525
                    5.54                      -15.603377
                  5.5475                      -15.864748
                   5.555                      -16.136113
                  5.5625                      -16.417985
                    5.57                      -16.710927
                  5.5775                      -17.015551
                   5.585                      -17.332529
                  5.5925                      -17.662595
                     5.6                      -18.006559
                  5.6075                      -18.365313
                   5.615                      -18.739842
                  5.6225                      -19.131239
                    5.63                      -19.540714
                  5.6375                      -19.969614
                   5.645                      -20.419437
                  5.6525                      -20.891853
                    5.66                      -21.388721
                  5.6675                      -21.912103
                   5.675                      -22.464285
                  5.6825                      -23.047768
                    5.69                      -23.665254
                  5.6975                      -24.319579
                   5.705                      -25.013573
                  5.7125                       -25.74977
                    5.72                      -26.529868
                  5.7275                       -27.35373
                   5.735                      -28.217609
                  5.7425                      -29.111101
                    5.75                      -30.012307
                  5.7575                      -30.881159
                   5.765                      -31.653173
                  5.7725                      -32.240823
                    5.78                      -32.553821
                  5.7875                      -32.538857
                   5.795                      -32.210974
                  5.8025                       -31.64415
                    5.81                      -30.931513
                  5.8175                      -30.152099
                   5.825                      -29.359682
                  5.8325                      -28.585856
                    5.84                      -27.846993
                  5.8475                       -27.15023
                   5.855                      -26.497514
                  5.8625                      -25.888039
                    5.87                      -25.319658
                  5.8775                      -24.789649
                   5.885                      -24.295143
                  5.8925                      -23.833331
                     5.9                      -23.401574
                  5.9075                      -22.997443
                   5.915                      -22.618729
                  5.9225                      -22.263436
                    5.93                      -21.929768
                  5.9375                      -21.616108
                   5.945                      -21.321002
                  5.9525                      -21.043138
                    5.96                      -20.781335
                  5.9675                      -20.534523
                   5.975                      -20.301733
                  5.9825                      -20.082082
                    5.99                      -19.874768
                  5.9975                      -19.679057
                   6.005                      -19.494279
                  6.0125                      -19.319815
                    6.02                        -19.1551
                  6.0275                       -18.99961
                   6.035                      -18.852862
                  6.0425                      -18.714411
                    6.05                      -18.583842
                  6.0575                      -18.460773
                   6.065                      -18.344848
                  6.0725                      -18.235738
                    6.08                      -18.133138
                  6.0875                      -18.036764
                   6.095                      -17.946356
                  6.1025                      -17.861674
                    6.11                      -17.782495
                  6.1175                      -17.708619
                   6.125                      -17.639863
                  6.1325                      -17.576062
                    6.14                      -17.517069
                  6.1475                      -17.462757
                   6.155                      -17.413016
                  6.1625                      -17.367754
                    6.17                      -17.326896
                  6.1775                      -17.290388
                   6.185                      -17.258192
                  6.1925                      -17.230288
                     6.2                      -17.206673
                  6.2075                      -17.187364
                   6.215                      -17.172392
                  6.2225                      -17.161802
                    6.23                      -17.155657
                  6.2375                      -17.154031
                   6.245                      -17.157007
                  6.2525                      -17.164678
                    6.26                      -17.177143
                  6.2675                      -17.194501
                   6.275                      -17.216853
                  6.2825                      -17.244292
                    6.29                      -17.276903
                  6.2975                      -17.314759
                   6.305                      -17.357914
                  6.3125                      -17.406401
                    6.32                      -17.460229
                  6.3275                      -17.519375
                   6.335                      -17.583787
                  6.3425                      -17.653378
                    6.35                      -17.728027
                  6.3575                      -17.807575
                   6.365                      -17.891827
                  6.3725                      -17.980555
                    6.38                      -18.073496
                  6.3875                      -18.170358
                   6.395                      -18.270822
                  6.4025                      -18.374545
                    6.41                      -18.481165
                  6.4175                      -18.590304
                   6.425                      -18.701575
                  6.4325                      -18.814583
                    6.44                      -18.928932
                  6.4475                      -19.044227
                   6.455                      -19.160076
                  6.4625                      -19.276096
                    6.47                      -19.391914
                  6.4775                      -19.507168
                   6.485                      -19.621509
                  6.4925                      -19.734603
                     6.5                       -19.84613
                  6.5075                      -19.955787
                   6.515                      -20.063284
                  6.5225                      -20.168349
                    6.53                      -20.270722
                  6.5375                      -20.370157
                   6.545                      -20.466425
                  6.5525                      -20.559305
                    6.56                      -20.648592
                  6.5675                      -20.734091
                   6.575                      -20.815616
                  6.5825                      -20.892994
                    6.59                      -20.966059
                  6.5975                      -21.034656
                   6.605                      -21.098637
                  6.6125                      -21.157863
                    6.62                      -21.212204
                  6.6275                      -21.261535
                   6.635                      -21.305742
                  6.6425                      -21.344718
                    6.65                      -21.378362
                  6.6575                      -21.406584
                   6.665                      -21.429299
                  6.6725                      -21.446434
                    6.68                      -21.457923
                  6.6875                      -21.463709
                   6.695                      -21.463745
                  6.7025                      -21.457993
                    6.71                      -21.446428
                  6.7175                      -21.429031
                   6.725                      -21.405798
                  6.7325                      -21.376734
                    6.74                      -21.341857
                  6.7475                      -21.301197
                   6.755                      -21.254794
                  6.7625                      -21.202702
                    6.77                      -21.144988
                  6.7775                       -21.08173
                   6.785                       -21.01302
                  6.7925                      -20.938961
                     6.8                      -20.859671
                  6.8075                      -20.775279
                   6.815                      -20.685925
                  6.8225                      -20.591764
                    6.83                       -20.49296
                  6.8375                      -20.389691
                   6.845                      -20.282143
                  6.8525                      -20.170515
                    6.86                      -20.055015
                  6.8675                      -19.935861
                   6.875                      -19.813278
                  6.8825                      -19.687502
                    6.89                      -19.558774
                  6.8975                      -19.427342
                   6.905                      -19.293462
                  6.9125                      -19.157391
                    6.92                      -19.019393
                  6.9275                      -18.879735
                   6.935                      -18.738684
                  6.9425                      -18.596511
                    6.95                      -18.453486
                  6.9575                      -18.309876
                   6.965                       -18.16595
                  6.9725                      -18.021971
                    6.98                      -17.878198
                  6.9875                      -17.734888
                   6.995                      -17.592289
                  7.0025                      -17.450643
                    7.01                      -17.310184
                  7.0175                      -17.171137
                   7.025                      -17.033718
                  7.0325                      -16.898133
                    7.04                      -16.764575
                  7.0475                      -16.633228
                   7.055                      -16.504263
                  7.0625                      -16.377838
                    7.07                      -16.254099
                  7.0775                      -16.133179
                   7.085                      -16.015198
                  7.0925                      -15.900264
                     7.1                      -15.788472
                  7.1075                      -15.679905
                   7.115                      -15.574635
                  7.1225                      -15.472721
                    7.13                      -15.374213
                  7.1375                       -15.27915
                   7.145                      -15.187564
                  7.1525                      -15.099475
                    7.16                      -15.014899
                  7.1675                      -14.933844
                   7.175                      -14.856312
                  7.1825                      -14.782301
                    7.19                      -14.711804
                  7.1975                      -14.644813
                   7.205                      -14.581316
                  7.2125                        -14.5213
                    7.22                      -14.464754
                  7.2275                      -14.411664
                   7.235                       -14.36202
                  7.2425                       -14.31581
                    7.25                      -14.273029
                  7.2575                       -14.23367
                   7.265                      -14.197733
                  7.2725                      -14.165218
                    7.28                      -14.136133
                  7.2875                      -14.110487
                   7.295                      -14.088292
                  7.3025                      -14.069568
                    7.31                      -14.054337
                  7.3175                      -14.042624
                   7.325                       -14.03446
                  7.3325                      -14.029878
                    7.34                      -14.028914
                  7.3475                       -14.03161
                   7.355                      -14.038005
                  7.3625                      -14.048145
                    7.37                      -14.062073
                  7.3775                      -14.079836
                   7.385                      -14.101479
                  7.3925                      -14.127045
                     7.4                      -14.156578
                  7.4075                      -14.190117
                   7.415                      -14.227698
                  7.4225                      -14.269354
                    7.43                      -14.315111
                  7.4375                      -14.364991
                   7.445                      -14.419007
                  7.4525                      -14.477165
                    7.46                      -14.539464
                  7.4675                      -14.605892
                   7.475                      -14.676429
                  7.4825                      -14.751043
                    7.49                      -14.829693
                  7.4975                      -14.912326
                   7.505                       -14.99888
                  7.5125                      -15.089279
                    7.52                       -15.18344
                  7.5275                      -15.281266
                   7.535                      -15.382651
                  7.5425                      -15.487482
                    7.55                      -15.595634
                  7.5575                      -15.706978
                   7.565                      -15.821376
                  7.5725                      -15.938688
                    7.58                      -16.058769
                  7.5875                      -16.181473
                   7.595                      -16.306656
