        Frequency / GHz                S1,1/abs,dB
                  4.1975                      -19.165094
                   4.205                      -18.948722
                  4.2125                      -18.735829
                    4.22                      -18.526584
                  4.2275                      -18.321135
                   4.235                      -18.119612
                  4.2425                      -17.922129
                    4.25                      -17.728781
                  4.2575                      -17.539653
                   4.265                      -17.354816
                  4.2725                      -17.174328
                    4.28                      -16.998239
                  4.2875                       -16.82659
                   4.295                      -16.659413
                  4.3025                      -16.496734
                    4.31                      -16.338571
                  4.3175                      -16.184939
                   4.325                      -16.035846
                  4.3325                      -15.891299
                    4.34                      -15.751299
                  4.3475                      -15.615844
                   4.355                      -15.484932
                  4.3625                      -15.358557
                    4.37                      -15.236712
                  4.3775                       -15.11939
                   4.385                      -15.006581
                  4.3925                      -14.898275
                     4.4                      -14.794464
                  4.4075                      -14.695138
                   4.415                      -14.600288
                  4.4225                      -14.509905
                    4.43                       -14.42398
                  4.4375                      -14.342507
                   4.445                      -14.265479
                  4.4525                      -14.192893
                    4.46                      -14.124743
                  4.4675                      -14.061029
                   4.475                       -14.00175
                  4.4825                      -13.946908
                    4.49                      -13.896507
                  4.4975                      -13.850551
                   4.505                       -13.80905
                  4.5125                      -13.772013
                    4.52                      -13.739453
                  4.5275                      -13.711385
                   4.535                      -13.687827
                  4.5425                        -13.6688
                    4.55                      -13.654329
                  4.5575                      -13.644439
                   4.565                      -13.639161
                  4.5725                      -13.638528
                    4.58                      -13.642578
                  4.5875                       -13.65135
                   4.595                       -13.66489
                  4.6025                      -13.683245
                    4.61                      -13.706467
                  4.6175                      -13.734614
                   4.625                      -13.767746
                  4.6325                      -13.805929
                    4.64                      -13.849233
                  4.6475                      -13.897733
                   4.655                       -13.95151
                  4.6625                       -14.01065
                    4.67                      -14.075244
                  4.6775                       -14.14539
                   4.685                       -14.22119
                  4.6925                      -14.302754
                     4.7                      -14.390198
                  4.7075                      -14.483646
                   4.715                      -14.583226
                  4.7225                      -14.689076
                    4.73                      -14.801341
                  4.7375                      -14.920173
                   4.745                      -15.045732
                  4.7525                      -15.178187
                    4.76                      -15.317715
