        Frequency / GHz                S1,1/abs,dB
                   6.845                     -0.33989468
                  6.8525                     -0.33872977
                    6.86                     -0.33761935
                  6.8675                     -0.33656193
                   6.875                       -0.335556
                  6.8825                     -0.33460011
                    6.89                      -0.3336928
                  6.8975                     -0.33283261
                   6.905                      -0.3320181
                  6.9125                     -0.33124783
                    6.92                     -0.33052036
                  6.9275                     -0.32983423
                   6.935                     -0.32918801
                  6.9425                     -0.32858022
                    6.95                     -0.32800939
                  6.9575                     -0.32747403
                   6.965                     -0.32697264
                  6.9725                     -0.32650369
                    6.98                     -0.32606563
                  6.9875                     -0.32565689
                   6.995                     -0.32527589
                  7.0025                       -0.324921
                    7.01                     -0.32459058
                  7.0175                     -0.32428296
                   7.025                     -0.32399646
                  7.0325                     -0.32372936
                    7.04                     -0.32347996
                  7.0475                     -0.32324651
                   7.055                     -0.32302731
                  7.0625                     -0.32282064
                    7.07                     -0.32262486
                  7.0775                      -0.3224384
                   7.085                     -0.32225983
                  7.0925                     -0.32208794
                     7.1                     -0.32192186
                  7.1075                     -0.32176123
                   7.115                     -0.32160649
                  7.1225                      -0.3214593
                    7.13                     -0.32132323
                  7.1375                     -0.32120484
                   7.145                     -0.32111554
                  7.1525                     -0.32107463
                    7.16                     -0.32111483
                  7.1675                     -0.32129225
                   7.175                     -0.32170552
                  7.1825                     -0.32253469
                    7.19                     -0.32412564
                  7.1975                     -0.32719034
                   7.205                     -0.33333869
                  7.2125                     -0.34672589
                    7.22                     -0.38042038
                  7.2275                     -0.49144721
                   7.235                      -1.1613223
                  7.2425                      -9.5659726
                    7.25                      -1.1629076
                  7.2575                     -0.61343961
                   7.265                     -0.48013107
                  7.2725                     -0.42685572
                    7.28                     -0.39973513
                  7.2875                     -0.38381782
                   7.295                     -0.37356389
                  7.3025                     -0.36651348
                    7.31                     -0.36142927
                  7.3175                     -0.35762939
                   7.325                     -0.35471099
                  7.3325                     -0.35242264
                    7.34                     -0.35060039
                  7.3475                     -0.34913347
                   7.355                     -0.34794479
                  7.3625                     -0.34697942
                    7.37                     -0.34619747
                  7.3775                     -0.34556953
                   7.385                     -0.34507371
                  7.3925                      -0.3446936
                     7.4                     -0.34441697
                  7.4075                      -0.3442348
                   7.415                     -0.34414064
                  7.4225                     -0.34413027
                    7.43                     -0.34420138
                  7.4375                     -0.34435362
                   7.445                     -0.34458861
                  7.4525                     -0.34491032
                    7.46                     -0.34532558
                  7.4675                     -0.34584507
                   7.475                     -0.34648483
                  7.4825                     -0.34726876
                    7.49                     -0.34823285
                  7.4975                      -0.3494324
                   7.505                     -0.35095532
                  7.5125                     -0.35294765
                    7.52                     -0.35566703
                  7.5275                     -0.35960528
                   7.535                      -0.3658076
                  7.5425                     -0.37685928
                    7.55                     -0.40081544
                  7.5575                     -0.47498558
                   7.565                      -1.0024995
                  7.5725                      -1.4061606
                    7.58                     -0.53563315
                  7.5875                     -0.53123507
                   7.595                      -1.0007577
                  7.6025                     -0.62064049
                    7.61                     -0.43056135
                  7.6175                     -0.39071957
                   7.625                     -0.37725461
                  7.6325                     -0.37165604
                    7.64                     -0.36926292
                  7.6475                     -0.36846314
                   7.655                     -0.36857621
                  7.6625                     -0.36927343
                    7.67                     -0.37037997
                  7.6775                     -0.37179595
                   7.685                     -0.37346125
                  7.6925                     -0.37533825
                     7.7                     -0.37740285
                  7.7075                      -0.3796395
                   7.715                     -0.38203834
                  7.7225                     -0.38459354
                    7.73                     -0.38730224
                  7.7375                     -0.39016399
                   7.745                     -0.39318035
                  7.7525                     -0.39635474
                    7.76                     -0.39969232
                  7.7675                     -0.40320008
                   7.775                     -0.40688683
                  7.7825                      -0.4107634
                    7.79                     -0.41484277
                  7.7975                     -0.41914031
                   7.805                     -0.42367408
                  7.8125                     -0.42846508
                    7.82                     -0.43353766
                  7.8275                      -0.4389199
                   7.835                     -0.44464407
                  7.8425                     -0.45074713
                    7.85                     -0.45727121
                  7.8575                     -0.46426407
                   7.865                     -0.47177945
                  7.8725                     -0.47987711
                    7.88                     -0.48862224
                  7.8875                     -0.49808348
                   7.895                     -0.50832855
                  7.9025                     -0.51941477
                    7.91                     -0.53136982
                  7.9175                     -0.54415292
                   7.925                     -0.55757718
                  7.9325                     -0.57115719
                    7.94                     -0.58384638
                  7.9475                     -0.59395402
                   7.955                     -0.60414096
                  7.9625                     -0.71840788
                    7.97                      -1.9917661
                  7.9775                      -1.7784427
                   7.985                      -1.6308643
                  7.9925                      -1.7351075
                       8                      -2.0150614

