        Frequency / GHz                S2,2/abs,dB
                    3.77                      -24.483129
                  3.7775                      -24.389684
                   3.785                      -24.287245
                  3.7925                      -24.176304
                     3.8                      -24.057381
                  3.8075                       -23.93101
                   3.815                      -23.797741
                  3.8225                      -23.658129
                    3.83                      -23.512735
                  3.8375                      -23.362117
                   3.845                      -23.206829
                  3.8525                      -23.047416
                    3.86                      -22.884411
                  3.8675                      -22.718334
                   3.875                      -22.549687
                  3.8825                      -22.378955
                    3.89                      -22.206602
                  3.8975                      -22.033075
                   3.905                      -21.858796
                  3.9125                      -21.684167
                    3.92                      -21.509569
                  3.9275                      -21.335362
                   3.935                      -21.161884
                  3.9425                      -20.989453
                    3.95                      -20.818368
                  3.9575                      -20.648907
                   3.965                      -20.481334
                  3.9725                      -20.315892
                    3.98                       -20.15281
                  3.9875                        -19.9923
                   3.995                      -19.834563
                  4.0025                      -19.679783
                    4.01                      -19.528135
                  4.0175                      -19.379781
                   4.025                      -19.234872
                  4.0325                      -19.093551
                    4.04                      -18.955953
                  4.0475                      -18.822202
                   4.055                      -18.692419
                  4.0625                      -18.566717
                    4.07                      -18.445201
                  4.0775                      -18.327975
                   4.085                      -18.215137
                  4.0925                      -18.106781
                     4.1                      -18.002999
                  4.1075                       -17.90388
                   4.115                       -17.80951
                  4.1225                      -17.719977
                    4.13                      -17.635365
                  4.1375                      -17.555758
                   4.145                       -17.48124
                  4.1525                      -17.411898
                    4.16                      -17.347818
                  4.1675                      -17.289087
                   4.175                      -17.235796
                  4.1825                      -17.188036
                    4.19                      -17.145905
                  4.1975                        -17.1095
                   4.205                      -17.078924
                  4.2125                      -17.054287
                    4.22                        -17.0357
                  4.2275                      -17.023283
                   4.235                      -17.017162
                  4.2425                      -17.017469
                    4.25                      -17.024344
                  4.2575                      -17.037938
                   4.265                      -17.058409
                  4.2725                      -17.085928
                    4.28                      -17.120676
                  4.2875                      -17.162848
                   4.295                      -17.212653
                  4.3025                      -17.270315
                    4.31                      -17.336076
                  4.3175                      -17.410197
                   4.325                      -17.492959
                  4.3325                      -17.584667
                    4.34                      -17.685652
                  4.3475                      -17.796272
                   4.355                      -17.916918
                  4.3625                      -18.048016
                    4.37                      -18.190032
                  4.3775                      -18.343475
                   4.385                      -18.508906
                  4.3925                      -18.686939
                     4.4                      -18.878255
                  4.4075                      -19.083604
                   4.415                      -19.303822
                  4.4225                      -19.539836
                    4.43                      -19.792683
                  4.4375                      -20.063525
                   4.445                       -20.35367
                  4.4525                      -20.664595
                    4.46                      -20.997974
                  4.4675                      -21.355715
                   4.475                      -21.740004
                  4.4825                      -22.153351
                    4.49                      -22.598658
                  4.4975                      -23.079293
                   4.505                      -23.599178
                  4.5125                        -24.1629
