        Frequency / GHz                S1,1/abs,dB
                  5.7275                      -16.494404
                   5.735                      -16.375343
                  5.7425                       -16.21602
                    5.75                      -16.017587
                  5.7575                      -15.826893
                   5.765                      -15.918514
                  5.7725                      -17.554448
                    5.78                      -23.889865
                  5.7875                      -30.126581
                   5.795                      -25.174256
                  5.8025                      -22.705976
                    5.81                      -21.425432
                  5.8175                      -20.638087
                   5.825                      -20.087961
                  5.8325                      -19.662359
                    5.84                      -19.304079
                  5.8475                      -18.980609
                   5.855                      -18.671591
                  5.8625                      -18.363084
                    5.87                      -18.044669
                  5.8775                      -17.707863
                   5.885                       -17.34517
                  5.8925                      -16.949466
                     5.9                      -16.513563
                  5.9075                      -16.029898
                   5.915                      -15.490349
                  5.9225                      -14.886263
                    5.93                      -14.208973
                  5.9375                      -13.451435
                   5.945                      -12.612457
                  5.9525                      -11.706686
                    5.96                      -10.786013
                  5.9675                      -9.9764487
                   5.975                      -9.5073445
                  5.9825                      -9.6407635
                    5.99                      -10.458496
                  5.9975                      -11.771338
                   6.005                      -13.304099
                  6.0125                      -14.861126
                    6.02                      -16.339776
                  6.0275                      -17.690601
                   6.035                      -18.886635
                  6.0425                      -19.908811
                    6.05                      -20.741883
                  6.0575                      -21.376002
                   6.065                      -21.810239
                  6.0725                      -22.054911
                    6.08                       -22.13082
                  6.0875                      -22.065599
                   6.095                      -21.888969
                  6.1025                      -21.628802
                    6.11                      -21.308849
                  6.1175                      -20.948032
                   6.125                      -20.560726
                  6.1325                      -20.157496
                    6.14                      -19.745917
                  6.1475                      -19.331319
                   6.155                      -18.917392
                  6.1625                      -18.506638
                    6.17                      -18.100712
                  6.1775                      -17.700661
                   6.185                      -17.307107
                  6.1925                      -16.920375
                     6.2                      -16.540615
                  6.2075                      -16.167923
                   6.215                      -15.802512
                  6.2225                      -15.444907
                    6.23                      -15.096108
                  6.2375                      -14.757476
                   6.245                      -14.430212
                  6.2525                      -14.114731
                    6.26                      -13.810719
                  6.2675                      -13.518244
                   6.275                      -13.239898
                  6.2825                      -12.985339
                    6.29                      -12.776159
                  6.2975                      -12.556465
                   6.305                      -12.201685
                  6.3125                      -11.873649
                    6.32                      -11.587475
                  6.3275                      -11.321417
                   6.335                      -11.067032
                  6.3425                      -10.821409
                    6.35                      -10.583686
                  6.3575                      -10.354111
                   6.365                      -10.134154
                  6.3725                      -9.9278978
                    6.38                      -9.7481466
                  6.3875                      -9.6594026
                   6.395                      -17.552999
                  6.4025                      -8.7225066
                    6.41                      -8.6488262
                  6.4175                      -8.4963493
                   6.425                       -8.330726
                  6.4325                      -8.1678044
                    6.44                      -8.0171683
                  6.4475                      -7.8901611
                   6.455                      -7.8051243
                  6.4625                      -7.7953031
                    6.47                      -7.9240142
                  6.4775                      -8.3145325
                   6.485                       -9.204979
                  6.4925                      -11.033097
                     6.5                      -14.556403
                  6.5075                      -20.963487
                   6.515                      -22.848734
                  6.5225                      -17.343825
                    6.53                      -14.248413
                  6.5375                      -12.439334
                   6.545                      -11.272345
                  6.5525                      -10.464522
                    6.56                      -9.8774897
                  6.5675                      -9.4383794
                   6.575                       -9.108139
                  6.5825                      -8.8680749
                    6.59                      -8.7148671
                  6.5975                      -8.6609103
                   6.605                      -8.7398001
                  6.6125                      -9.0183458
                    6.62                      -9.6141847
                  6.6275                       -10.69189
                   6.635                      -12.266173
                  6.6425                      -13.367341
                    6.65                      -12.417176
                  6.6575                      -10.526632
                   6.665                      -9.0054506
                  6.6725                      -8.0453278
                    6.68                      -7.5818356
                  6.6875                      -7.3420139
                   6.695                       -6.902832
                  6.7025                      -6.5535476
                    6.71                      -6.7034923
                  6.7175                      -7.4499315
                   6.725                      -8.5414247
                  6.7325                      -9.3090671
                    6.74                      -9.2138334
                  6.7475                      -8.4676083
                   6.755                      -7.6050162
                  6.7625                      -6.9103634
                    6.77                      -6.4179735
                  6.7775                      -6.1377501
                   6.785                      -6.1190135
                  6.7925                      -6.4469789
                     6.8                      -7.2476907
                  6.8075                      -8.7090704
                   6.815                      -11.130339
                  6.8225                      -14.934979
                    6.83                      -18.678436
                  6.8375                      -15.687217
                   6.845                       -11.67535
                  6.8525                      -9.0079801
                    6.86                      -7.2516783
                  6.8675                      -6.0662573
                   6.875                      -5.2497273
                  6.8825                      -4.6804698
                    6.89                      -4.2864034
                  6.8975                      -4.0292926
                   6.905                      -3.8976103
                  6.9125                      -3.9065874
                    6.92                      -4.1077225
                  6.9275                      -4.6148166
                   6.935                      -5.6585294
                  6.9425                      -7.6430318
                    6.95                      -10.580061
                  6.9575                      -10.642131
                   6.965                        -7.54898
                  6.9725                      -5.4156937
                    6.98                      -4.3498745
                  6.9875                      -3.7824062
                   6.995                      -3.3239025
                  7.0025                      -3.0659101
                    7.01                      -3.1146524
                  7.0175                      -3.5255124
                   7.025                      -4.2917262
                  7.0325                      -4.8116714
                    7.04                      -4.1441599
                  7.0475                      -3.0915473
                   7.055                      -2.3935928
                  7.0625                      -2.0115639
                    7.07                      -1.8101806
                  7.0775                      -1.7101966
                   7.085                      -1.6740638
                  7.0925                      -1.6873679
                     7.1                      -1.7497746
                  7.1075                      -1.8721208
                   7.115                      -2.0775939
                  7.1225                      -2.4068294
                    7.13                      -2.9279136
                  7.1375                      -3.7515803
                   7.145                      -5.0416836
                  7.1525                      -6.9529513
                    7.16                      -9.2388634
                  7.1675                      -8.9874616
                   7.175                      -7.3459183
                  7.1825                      -5.5369216
                    7.19                      -4.1786169
                  7.1975                      -3.2430096
                   7.205                      -2.5979042
                  7.2125                      -2.1427944
                    7.22                      -1.8127374
                  7.2275                      -1.5668654
                   7.235                      -1.3792068
                  7.2425                      -1.2328953
                    7.25                      -1.1166988
                  7.2575                      -1.0229443
                   7.265                     -0.94626217
                  7.2725                     -0.88280794
                    7.28                      -0.8297716
                  7.2875                     -0.78505957
                   7.295                     -0.74708475
                  7.3025                     -0.71462483
                    7.31                     -0.68672484
                  7.3175                     -0.66262893
                   7.325                     -0.64173169
                  7.3325                     -0.62354304
                    7.34                     -0.60766237
                  7.3475                     -0.59375935
                   7.355                     -0.58155944
                  7.3625                     -0.57083282
                    7.37                     -0.56138594
                  7.3775                     -0.55305482
                   7.385                     -0.54569987
                  7.3925                     -0.53920172
                     7.4                     -0.53345793
                  7.4075                     -0.52838031
                   7.415                     -0.52389271
                  7.4225                     -0.51992925
